term,wave,student_id,attempt_rows,decision_path_id,decision_path_name,teachable_now,intervention_track,intervention_plan,teachability_priority_index,dominant_error_profile_bucket,dominant_error_profile_bucket_share,top_concept_struggles,concept_profiles,concept_failed_count,concept_failure_ratio,avg_public_runs_per_attempt,avg_edits_per_attempt,avg_active_minutes_per_attempt,parseable_fraction_mean,runtime_error_rows_ratio,syntax_gated_rows_ratio,wrong_logic_rows_ratio,productive_process_ratio,one_shot_ratio,skeleton_only_ratio,thrasher_ratio,regression_ratio,stuck_ratio,parseability_regression_ratio,no_improvement_latter_half_ratio,path_d0,path_d1,path_d2,path_t1,path_t2,path_t3,path_d3
25t1,wave1,e98193ac4aed474e8f9ed551eebc780b,7,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.5714285714285714,Input parsing / output formatting; Data analysis / aggregation; Pattern printing,7,4,0.5714285714285714,8.142857142857142,9.428571428571429,15.611904761904762,0.6476190476190476,0.42857142857142855,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.7142857142857143,False,False,True,False,False,False,False
25t1,wave1,e9b09c1631534db5bb78d4d373f4c965,4,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.5,Data analysis / aggregation; Dictionary operations; List / tuple operations,7,6,0.8571428571428571,16.5,17.5,28.016666666666666,0.8232471602036819,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,False,False,True,False,False,False,False
25t1,wave1,e9c2277551a7428598becaba64d84367,7,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.5714285714285714,Data analysis / aggregation; String manipulation; Loops and iteration,9,2,0.2222222222222222,6.714285714285714,7.714285714285714,20.988095238095237,0.9857142857142858,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.8571428571428571,False,False,True,False,False,False,False
25t1,wave1,e9c56b89f9f7450a8e923b84384edcea,4,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",1.0,Arithmetic / conditionals; Loops and iteration; String manipulation,6,0,0.0,7.25,8.0,34.00833333333333,0.7875457875457875,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False
25t1,wave1,e9e2c6a446ec453ca73cd5a73be5f7a5,5,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.6,Loops and iteration; Dictionary operations; Input parsing / output formatting,6,4,0.6666666666666666,12.2,16.2,79.14666666666668,0.7331764705882353,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.8,False,False,True,False,False,False,False
25t1,wave1,e9e572ac83e4451f9942fd2f1069f73c,4,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",1.0,String manipulation; Arithmetic / conditionals; Input parsing / output formatting,6,0,0.0,7.5,13.5,17.233333333333334,0.9027777777777778,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,False,False,True,False,False,False,False
25t1,wave1,ea0352c328f049b1a9d34400b0195046,7,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.8571428571428571,Pattern printing; Loops and iteration; Arithmetic / conditionals,9,1,0.1111111111111111,7.571428571428571,9.0,7.597619047619047,0.9249999999999999,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,False,False,True,False,False,False,False
25t1,wave1,ea3b2dd4b1eb4d8b8706622face37bb0,7,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.7142857142857143,Input parsing / output formatting; Dictionary operations; Arithmetic / conditionals,9,2,0.2222222222222222,8.0,8.714285714285714,41.49761904761905,0.9166666666666667,0.14285714285714285,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.5714285714285714,False,False,True,False,False,False,False
25t1,wave1,ea659ff2dd5c40ef94545f2c2868cf6f,7,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.8571428571428571,Arithmetic / conditionals; Data analysis / aggregation; Input parsing / output formatting,9,0,0.0,5.571428571428571,6.857142857142857,23.645238095238096,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,False,False,True,False,False,False,False
25t1,wave1,ea76a74b55f244e185f6a537c2b28465,7,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.8571428571428571,String manipulation; Arithmetic / conditionals; Input parsing / output formatting,7,1,0.14285714285714285,5.142857142857143,6.428571428571429,5.828571428571428,0.9642857142857143,0.0,0.0,0.14285714285714285,1.1428571428571428,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,False,False,True,False,False,False,False
25t1,wave1,ea7e2e0e7ee943239afa3ae59012d91a,5,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.6,Loops and iteration; Arithmetic / conditionals; Mathematical / algorithmic,6,3,0.5,10.4,13.8,40.9,0.8968253968253969,0.0,0.0,0.2,0.6000000000000001,0.0,0.0,0.0,0.2,0.0,0.0,0.6,False,False,True,False,False,False,False
25t1,wave1,eaa86226a3db4a93aaf5d0c4dec9b1a9,4,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.25,Input parsing / output formatting; Arithmetic / conditionals; List / tuple operations,5,4,0.8,3.5,4.0,1.4291666666666667,0.9166666666666666,0.5,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.75,False,False,True,False,False,False,False
25t1,wave1,eab161fa2cd74412840fdaf88c1575f8,7,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.4285714285714285,Data analysis / aggregation; Input parsing / output formatting; Dictionary operations,9,4,0.4444444444444444,7.428571428571429,7.857142857142857,24.126190476190477,0.9015339469120981,0.42857142857142855,0.14285714285714285,0.0,0.5714285714285714,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,False,False,True,False,False,False,False
25t1,wave1,eacf8fa6d35b4687a13e225388c47da1,7,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.7142857142857143,Pattern printing; Input parsing / output formatting; Loops and iteration,7,4,0.5714285714285714,20.142857142857142,21.714285714285715,38.84761904761905,0.9597126277977343,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857,False,False,True,False,False,False,False
25t1,wave1,eade035a061842d2917e127852644216,6,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.8333333333333334,Data analysis / aggregation; Dictionary operations; Arithmetic / conditionals,9,2,0.2222222222222222,11.666666666666666,17.333333333333332,71.51666666666667,0.9378968253968254,0.16666666666666666,0.0,0.0,1.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.5,False,False,True,False,False,False,False
25t1,wave1,eae2c1ecdd8b4532a0c71b1337767439,5,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.4,Dictionary operations; Loops and iteration; Input parsing / output formatting,7,6,0.8571428571428571,12.8,13.2,24.303333333333335,0.6508088235294117,0.4,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,False,False,True,False,False,False,False
25t1,wave1,eae35d267eb14e2a8ae2901a5946f548,5,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,Syntax gated,0.4,Arithmetic / conditionals; Loops and iteration; Mathematical / algorithmic,7,6,0.8571428571428571,7.6,9.2,29.296666666666663,0.35428571428571426,0.6,0.4,0.0,0.6000000000000001,0.4,0.2,0.0,0.0,0.0,0.0,0.4,False,False,True,False,False,False,False
25t1,wave1,eaf28821f164471c8eb652167be5e451,7,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.4285714285714285,Data analysis / aggregation; Dictionary operations; Loops and iteration,9,6,0.6666666666666666,8.142857142857142,9.285714285714286,30.08095238095238,0.9659863945578231,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,False,False,True,False,False,False,False
25t1,wave1,eafc39c8d6ed4439b3d35b844c747ff7,3,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,Wrong output - edge/partial,1.0,Arithmetic / conditionals; Input parsing / output formatting; Loops and iteration,6,6,1.0,9.333333333333334,10.666666666666666,19.150000000000002,0.945887445887446,0.0,0.0,0.0,1.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,False,False,True,False,False,False,False
25t1,wave1,eb1d7b62a18d40ccaa5923444663a5de,5,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.4,File operations; Input parsing / output formatting; List / tuple operations,7,5,0.7142857142857143,8.4,10.8,25.533333333333335,0.7006349206349206,0.2,0.2,0.4,0.6000000000000001,0.0,0.0,0.0,0.2,0.0,0.2,1.0,False,False,True,False,False,False,False
25t1,wave1,eb219f5623874016a1c56bfd9526511f,5,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.8,Pattern printing; Input parsing / output formatting; Loops and iteration,5,3,0.6,20.2,21.4,31.996666666666663,0.9114285714285714,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,False,False,True,False,False,False,False
25t1,wave1,eb2f4b15eaa44144a77bff10f56e5d94,7,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.4285714285714285,Input parsing / output formatting; Data analysis / aggregation; Pattern printing,7,5,0.7142857142857143,4.142857142857143,5.285714285714286,12.916666666666668,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.7142857142857143,False,False,True,False,False,False,False
25t1,wave1,eb3dbfb2106a491987c444562ddc5327,6,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.5,Loops and iteration; Input parsing / output formatting; Pattern printing,7,6,0.8571428571428571,4.666666666666667,9.333333333333334,5.644444444444445,0.6777777777777777,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,False,False,True,False,False,False,False
25t1,wave1,eb6604ef08004eeaa42abbd7058e431c,7,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.8571428571428571,Data analysis / aggregation; Arithmetic / conditionals; Loops and iteration,8,1,0.125,11.571428571428571,13.0,13.623809523809523,0.8849322720290462,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,False,False,True,False,False,False,False
25t1,wave1,eb86c0096c304a0798d09c8733b631fc,7,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",1.0,String manipulation; Arithmetic / conditionals; Input parsing / output formatting,6,0,0.0,11.285714285714286,12.285714285714286,26.904761904761905,1.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,False,False,True,False,False,False,False
25t1,wave1,eba08c18408544e6a827f9715603fb6c,7,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",1.0,Loops and iteration; Pattern printing; Arithmetic / conditionals,9,0,0.0,7.571428571428571,10.428571428571429,8.06904761904762,1.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,False,False,True,False,False,False,False
25t1,wave1,ebba826b971d4b21a94246b33bfe0820,7,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.8571428571428571,Dictionary operations; Arithmetic / conditionals; Data analysis / aggregation,9,1,0.1111111111111111,7.714285714285714,9.571428571428571,19.92142857142857,1.0,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,False,False,True,False,False,False,False
25t1,wave1,ec2194b6200541bd9884b0f127e556b0,6,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.3333333333333333,Loops and iteration; Data analysis / aggregation; List / tuple operations,7,5,0.7142857142857143,9.166666666666666,10.166666666666666,54.911111111111104,0.7404761904761905,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,False,False,True,False,False,False,False
25t1,wave1,ec369604f3f2473f8567cef1ad481901,7,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",1.0,Loops and iteration; Pattern printing; Arithmetic / conditionals,9,0,0.0,15.428571428571429,24.285714285714285,14.799999999999999,0.9764862466725821,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,False,False,True,False,False,False,False
25t1,wave1,ec493545fad84f79b430e4d60f6132a6,4,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.5,Data analysis / aggregation; Dictionary operations; Loops and iteration,6,4,0.6666666666666666,6.5,7.0,57.7625,0.38303571428571426,0.5,0.25,0.0,0.75,0.25,0.0,0.0,0.0,0.25,0.0,0.25,False,False,True,False,False,False,False
25t1,wave1,ec656d1bae044206958336b6940ab359,6,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.5,Data analysis / aggregation; String manipulation; Loops and iteration,7,3,0.42857142857142855,7.833333333333333,8.833333333333334,14.852777777777776,0.8685897435897436,0.3333333333333333,0.0,0.0,0.8333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,False,False,True,False,False,False,False
25t1,wave1,ecb7c47113504c4d8feb3b0585190546,7,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.2857142857142857,String manipulation; Input parsing / output formatting; Loops and iteration,6,5,0.8333333333333334,19.0,19.857142857142858,43.36666666666667,0.8582251082251082,0.2857142857142857,0.0,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.5714285714285714,False,False,True,False,False,False,False
25t1,wave1,ecc10a4121c1473883d53032f7e4a27d,4,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.75,Arithmetic / conditionals; Input parsing / output formatting; List / tuple operations,5,0,0.0,9.75,11.25,34.4875,0.9027777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,False,False,True,False,False,False,False
25t1,wave1,ecc2d1cf9d494160aba409a704e43919,3,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.3333333333333333,Loops and iteration; Input parsing / output formatting; String manipulation,5,4,0.8,3.6666666666666665,5.0,52.88333333333333,0.4761904761904761,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,False,False,True,False,False,False,False
25t1,wave1,ece8a0ecd95f462f8e7e44deb69d1163,6,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,Wrong output - edge/partial,0.8333333333333334,Arithmetic / conditionals; Data analysis / aggregation; Input parsing / output formatting,8,6,0.75,12.833333333333334,14.5,68.85555555555555,0.9208513708513708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,False,False,True,False,False,False,False
25t1,wave1,ecfbb0eb55e34d4ea33cb6fb6e6e27dd,5,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.6,Loops and iteration; Input parsing / output formatting; Arithmetic / conditionals,6,5,0.8333333333333334,3.2,3.8,7.590000000000001,0.75,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.8,False,False,True,False,False,False,False
25t1,wave1,ecfe4ee9ebe047668f202fc0d694b292,7,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.7142857142857143,Data analysis / aggregation; Pattern printing; Input parsing / output formatting,7,4,0.5714285714285714,9.0,10.142857142857142,35.03333333333333,0.942525728240014,0.14285714285714285,0.0,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.42857142857142855,False,False,True,False,False,False,False
25t1,wave1,ed0a34978e8d4ae9a04fff8a9bfbeadf,7,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.5714285714285714,Input parsing / output formatting; Loops and iteration; Mathematical / algorithmic,6,4,0.6666666666666666,5.571428571428571,7.571428571428571,21.478571428571428,0.9619047619047619,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False,False,False
25t1,wave1,ed1f5689f16146649a853ad86d2e2d37,7,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.5714285714285714,Input parsing / output formatting; Loops and iteration; String manipulation,6,5,0.8333333333333334,15.857142857142858,19.142857142857142,41.21904761904762,0.9528479853479853,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.7142857142857143,False,False,True,False,False,False,False
25t1,wave1,ed3890cc2b4e4a4297c8d91637c8e80c,5,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.4,Input parsing / output formatting; Loops and iteration; Pattern printing,7,4,0.5714285714285714,6.2,8.6,34.92,0.83125,0.4,0.2,0.2,0.2,0.4,0.2,0.0,0.2,0.2,0.2,0.4,False,False,True,False,False,False,False
25t1,wave1,ed64127dd29143b0a2c89559508a08b4,6,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.3333333333333333,String manipulation; Input parsing / output formatting; Loops and iteration,6,5,0.8333333333333334,17.5,18.5,22.53611111111111,0.8523664931559668,0.3333333333333333,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,False,False,True,False,False,False,False
25t1,wave1,ed8ca34a8d7c48b69fd7d9c576997089,3,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.6666666666666666,File operations; Input parsing / output formatting; Arithmetic / conditionals,7,2,0.2857142857142857,12.0,12.666666666666666,20.383333333333333,0.9791666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,False,False,True,False,False,False,False
25t1,wave1,ede1ea98195545fc865095d00cc615fd,4,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,Runtime error,0.5,List / tuple operations; Loops and iteration; Pattern printing,6,4,0.6666666666666666,11.25,13.5,69.7,0.9370471014492754,0.5,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.75,False,False,True,False,False,False,False
25t1,wave1,ee0c5ed4a03d4ed0bdc62f1671268c75,5,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.8,Arithmetic / conditionals; Input parsing / output formatting; List / tuple operations,7,0,0.0,14.0,15.0,20.033333333333335,0.8761904761904763,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.4,0.2,0.0,0.4,False,False,True,False,False,False,False
25t1,wave1,ee1dccbf8d0845fa8ea5eab584f51e4c,7,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.7142857142857143,Loops and iteration; Data analysis / aggregation; Pattern printing,9,2,0.2222222222222222,6.714285714285714,7.714285714285714,8.247619047619049,0.7457792207792208,0.2857142857142857,0.14285714285714285,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,False,False,True,False,False,False,False
25t1,wave1,ee3e3e125c48470281cba57910291186,6,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",1.0,Arithmetic / conditionals; Input parsing / output formatting; Loops and iteration,6,0,0.0,6.666666666666667,8.5,8.808333333333334,0.9848484848484849,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,False,False,True,False,False,False,False
25t1,wave1,ee7ad1b2e33047ce85b9556a1a7062e2,3,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.6666666666666666,Dictionary operations; Loops and iteration; Arithmetic / conditionals,5,2,0.4,9.666666666666666,10.666666666666666,36.605555555555554,0.8324420677361855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,False,False,True,False,False,False,False
25t1,wave1,eea72ea31a9f4ca48eada0bdbce13499,6,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",1.0,Arithmetic / conditionals; Data analysis / aggregation; Input parsing / output formatting,8,0,0.0,13.0,14.333333333333334,11.347222222222221,0.8590510366826156,0.0,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,False,False,True,False,False,False,False
25t1,wave1,eeb02956139b41138115c1b5c36f9f1c,6,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.8333333333333334,Loops and iteration; Pattern printing; Arithmetic / conditionals,8,2,0.25,16.833333333333332,19.666666666666668,63.4,0.9238335738335738,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.6666666666666666,False,False,True,False,False,False,False
25t1,wave1,eec2447a899e457a8e2c93bba7c83425,6,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.3333333333333333,Loops and iteration; Data analysis / aggregation; List / tuple operations,7,5,0.7142857142857143,16.0,17.166666666666668,21.5,0.975,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,False,False,True,False,False,False,False
25t1,wave1,eee802ef2e7040518c35c2dc9d28c211,7,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",1.0,String manipulation; Arithmetic / conditionals; Input parsing / output formatting,6,0,0.0,10.857142857142858,13.428571428571429,65.76190476190476,0.9841269841269842,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,False,False,True,False,False,False,False
25t1,wave1,eef110df75c74f228048fb3ca05f589b,6,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.5,Input parsing / output formatting; Loops and iteration; Mathematical / algorithmic,6,5,0.8333333333333334,15.333333333333334,15.833333333333334,18.466666666666665,0.6537698412698413,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,False,False,True,False,False,False,False
25t1,wave1,eefaf66fed6e41eea18047c3456247ba,7,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.4285714285714285,String manipulation; Input parsing / output formatting; Loops and iteration,6,3,0.5,16.571428571428573,18.571428571428573,32.95238095238095,0.8862661148375434,0.42857142857142855,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.42857142857142855,False,False,True,False,False,False,False
25t1,wave1,ef17948f68a5472ab61157b9038d0090,7,D2,Already Stable (Low Immediate Need),False,Light monitoring / enrichment,Not priority for intensive support now. Provide stretch tasks and monitor for regression.,,"Public full pass, no submit",0.4285714285714285,Data analysis / aggregation; Loops and iteration; Pattern printing,9,4,0.4444444444444444,8.285714285714286,9.142857142857142,7.3809523809523805,0.9703020993343573,0.14285714285714285,0.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,False,False,True,False,False,False,False
